image_path,split,label_key,dish_name_vi,question,answer,question_type,needs_review,review_note,final_answer
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/71 13.22.56.jpg,train,goi cuon,gỏi cuốn,Đây thuộc loại món gì?,Đây là món cuốn.,attribute_type,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/71 13.22.56.jpg,train,goi cuon,gỏi cuốn,Đây có phải món nước không?,"Không, đây không phải món nước.",yes_no_negative,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/71 13.22.56.jpg,train,goi cuon,gỏi cuốn,Món này thường được đựng trong gì?,Món này thường được đựng trong đĩa.,attribute_serving,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/71 13.22.56.jpg,train,goi cuon,gỏi cuốn,Món này thường ăn nóng hay nguội?,Món này thường được ăn nguội.,attribute_temperature,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/71 13.22.56.jpg,train,goi cuon,gỏi cuốn,Nguyên liệu chính của món này là gì?,Nguyên liệu chính là bánh tráng.,attribute_ingredient,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/71 13.22.56.jpg,train,goi cuon,gỏi cuốn,Món ăn này có màu gì?,Món ăn này có màu trắng trong.,attribute_color,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/72 13.22.56.jpg,train,goi cuon,gỏi cuốn,Đây là món gì?,Đây là món gỏi cuốn.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/72 13.22.56.jpg,train,goi cuon,gỏi cuốn,Tên món ăn trong ảnh là gì?,Tên món ăn là gỏi cuốn.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/72 13.22.56.jpg,train,goi cuon,gỏi cuốn,Đây có phải món cơm tấm không?,"Không, đây không phải món cơm tấm.",yes_no_negative,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/72 13.22.56.jpg,train,goi cuon,gỏi cuốn,Đây thuộc loại món gì?,Đây là món cuốn.,attribute_type,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/72 13.22.56.jpg,train,goi cuon,gỏi cuốn,Đây có phải món nước không?,"Không, đây không phải món nước.",yes_no_negative,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/72 13.22.56.jpg,train,goi cuon,gỏi cuốn,Món này thường được đựng trong gì?,Món này thường được đựng trong đĩa.,attribute_serving,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/72 13.22.56.jpg,train,goi cuon,gỏi cuốn,Món này thường ăn nóng hay nguội?,Món này thường được ăn nguội.,attribute_temperature,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/72 13.22.56.jpg,train,goi cuon,gỏi cuốn,Nguyên liệu chính của món này là gì?,Nguyên liệu chính là bánh tráng.,attribute_ingredient,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/72 13.22.56.jpg,train,goi cuon,gỏi cuốn,Món ăn này có màu gì?,Món ăn này có màu trắng trong.,attribute_color,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/74 13.22.56.jpg,train,goi cuon,gỏi cuốn,Đây là món gì?,Đây là món gỏi cuốn.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/74 13.22.56.jpg,train,goi cuon,gỏi cuốn,Tên món ăn trong ảnh là gì?,Tên món ăn là gỏi cuốn.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/74 13.22.56.jpg,train,goi cuon,gỏi cuốn,Đây có phải món bánh tráng nướng không?,"Không, đây không phải món bánh tráng nướng.",yes_no_negative,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/74 13.22.56.jpg,train,goi cuon,gỏi cuốn,Đây thuộc loại món gì?,Đây là món cuốn.,attribute_type,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/74 13.22.56.jpg,train,goi cuon,gỏi cuốn,Đây có phải món nước không?,"Không, đây không phải món nước.",yes_no_negative,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/74 13.22.56.jpg,train,goi cuon,gỏi cuốn,Món này thường được đựng trong gì?,Món này thường được đựng trong đĩa.,attribute_serving,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/74 13.22.56.jpg,train,goi cuon,gỏi cuốn,Món này thường ăn nóng hay nguội?,Món này thường được ăn nguội.,attribute_temperature,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/74 13.22.56.jpg,train,goi cuon,gỏi cuốn,Nguyên liệu chính của món này là gì?,Nguyên liệu chính là bánh tráng.,attribute_ingredient,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/74 13.22.56.jpg,train,goi cuon,gỏi cuốn,Món ăn này có màu gì?,Món ăn này có màu trắng trong.,attribute_color,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/75 13.22.56.jpg,train,goi cuon,gỏi cuốn,Đây là món gì?,Đây là món gỏi cuốn.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/75 13.22.56.jpg,train,goi cuon,gỏi cuốn,Tên món ăn trong ảnh là gì?,Tên món ăn là gỏi cuốn.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/75 13.22.56.jpg,train,goi cuon,gỏi cuốn,Đây có phải món hủ tiếu không?,"Không, đây không phải món hủ tiếu.",yes_no_negative,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/75 13.22.56.jpg,train,goi cuon,gỏi cuốn,Đây thuộc loại món gì?,Đây là món cuốn.,attribute_type,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/75 13.22.56.jpg,train,goi cuon,gỏi cuốn,Đây có phải món nước không?,"Không, đây không phải món nước.",yes_no_negative,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/75 13.22.56.jpg,train,goi cuon,gỏi cuốn,Món này thường được đựng trong gì?,Món này thường được đựng trong đĩa.,attribute_serving,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/75 13.22.56.jpg,train,goi cuon,gỏi cuốn,Món này thường ăn nóng hay nguội?,Món này thường được ăn nguội.,attribute_temperature,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/75 13.22.56.jpg,train,goi cuon,gỏi cuốn,Nguyên liệu chính của món này là gì?,Nguyên liệu chính là bánh tráng.,attribute_ingredient,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/75 13.22.56.jpg,train,goi cuon,gỏi cuốn,Món ăn này có màu gì?,Món ăn này có màu trắng trong.,attribute_color,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/76 13.22.56.jpg,train,goi cuon,gỏi cuốn,Đây là món gì?,Đây là món gỏi cuốn.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/76 13.22.56.jpg,train,goi cuon,gỏi cuốn,Tên món ăn trong ảnh là gì?,Tên món ăn là gỏi cuốn.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/76 13.22.56.jpg,train,goi cuon,gỏi cuốn,Đây có phải món bún bò Huế không?,"Không, đây không phải món bún bò Huế.",yes_no_negative,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/76 13.22.56.jpg,train,goi cuon,gỏi cuốn,Đây thuộc loại món gì?,Đây là món cuốn.,attribute_type,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/76 13.22.56.jpg,train,goi cuon,gỏi cuốn,Đây có phải món nước không?,"Không, đây không phải món nước.",yes_no_negative,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/76 13.22.56.jpg,train,goi cuon,gỏi cuốn,Món này thường được đựng trong gì?,Món này thường được đựng trong đĩa.,attribute_serving,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/76 13.22.56.jpg,train,goi cuon,gỏi cuốn,Món này thường ăn nóng hay nguội?,Món này thường được ăn nguội.,attribute_temperature,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/76 13.22.56.jpg,train,goi cuon,gỏi cuốn,Nguyên liệu chính của món này là gì?,Nguyên liệu chính là bánh tráng.,attribute_ingredient,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/76 13.22.56.jpg,train,goi cuon,gỏi cuốn,Món ăn này có màu gì?,Món ăn này có màu trắng trong.,attribute_color,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/77 13.22.56.jpg,train,goi cuon,gỏi cuốn,Đây là món gì?,Đây là món gỏi cuốn.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/77 13.22.56.jpg,train,goi cuon,gỏi cuốn,Tên món ăn trong ảnh là gì?,Tên món ăn là gỏi cuốn.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/77 13.22.56.jpg,train,goi cuon,gỏi cuốn,Đây có phải món hủ tiếu không?,"Không, đây không phải món hủ tiếu.",yes_no_negative,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/77 13.22.56.jpg,train,goi cuon,gỏi cuốn,Đây thuộc loại món gì?,Đây là món cuốn.,attribute_type,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/77 13.22.56.jpg,train,goi cuon,gỏi cuốn,Đây có phải món nước không?,"Không, đây không phải món nước.",yes_no_negative,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/77 13.22.56.jpg,train,goi cuon,gỏi cuốn,Món này thường được đựng trong gì?,Món này thường được đựng trong đĩa.,attribute_serving,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/77 13.22.56.jpg,train,goi cuon,gỏi cuốn,Món này thường ăn nóng hay nguội?,Món này thường được ăn nguội.,attribute_temperature,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/77 13.22.56.jpg,train,goi cuon,gỏi cuốn,Nguyên liệu chính của món này là gì?,Nguyên liệu chính là bánh tráng.,attribute_ingredient,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/77 13.22.56.jpg,train,goi cuon,gỏi cuốn,Món ăn này có màu gì?,Món ăn này có màu trắng trong.,attribute_color,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/79 13.22.56.jpg,train,goi cuon,gỏi cuốn,Đây là món gì?,Đây là món gỏi cuốn.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/79 13.22.56.jpg,train,goi cuon,gỏi cuốn,Tên món ăn trong ảnh là gì?,Tên món ăn là gỏi cuốn.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/79 13.22.56.jpg,train,goi cuon,gỏi cuốn,Đây có phải món cơm tấm không?,"Không, đây không phải món cơm tấm.",yes_no_negative,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/79 13.22.56.jpg,train,goi cuon,gỏi cuốn,Đây thuộc loại món gì?,Đây là món cuốn.,attribute_type,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/79 13.22.56.jpg,train,goi cuon,gỏi cuốn,Đây có phải món nước không?,"Không, đây không phải món nước.",yes_no_negative,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/79 13.22.56.jpg,train,goi cuon,gỏi cuốn,Món này thường được đựng trong gì?,Món này thường được đựng trong đĩa.,attribute_serving,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/79 13.22.56.jpg,train,goi cuon,gỏi cuốn,Món này thường ăn nóng hay nguội?,Món này thường được ăn nguội.,attribute_temperature,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/79 13.22.56.jpg,train,goi cuon,gỏi cuốn,Nguyên liệu chính của món này là gì?,Nguyên liệu chính là bánh tráng.,attribute_ingredient,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/79 13.22.56.jpg,train,goi cuon,gỏi cuốn,Món ăn này có màu gì?,Món ăn này có màu trắng trong.,attribute_color,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/8.jpg,train,goi cuon,gỏi cuốn,Đây là món gì?,Đây là món gỏi cuốn.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/8.jpg,train,goi cuon,gỏi cuốn,Tên món ăn trong ảnh là gì?,Tên món ăn là gỏi cuốn.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/8.jpg,train,goi cuon,gỏi cuốn,Đây có phải món hủ tiếu không?,"Không, đây không phải món hủ tiếu.",yes_no_negative,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/8.jpg,train,goi cuon,gỏi cuốn,Đây thuộc loại món gì?,Đây là món cuốn.,attribute_type,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/8.jpg,train,goi cuon,gỏi cuốn,Đây có phải món nước không?,"Không, đây không phải món nước.",yes_no_negative,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/8.jpg,train,goi cuon,gỏi cuốn,Món này thường được đựng trong gì?,Món này thường được đựng trong đĩa.,attribute_serving,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/8.jpg,train,goi cuon,gỏi cuốn,Món này thường ăn nóng hay nguội?,Món này thường được ăn nguội.,attribute_temperature,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/8.jpg,train,goi cuon,gỏi cuốn,Nguyên liệu chính của món này là gì?,Nguyên liệu chính là bánh tráng.,attribute_ingredient,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/8.jpg,train,goi cuon,gỏi cuốn,Món ăn này có màu gì?,Món ăn này có màu trắng trong.,attribute_color,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/80 13.22.56.jpg,train,goi cuon,gỏi cuốn,Đây là món gì?,Đây là món gỏi cuốn.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/80 13.22.56.jpg,train,goi cuon,gỏi cuốn,Tên món ăn trong ảnh là gì?,Tên món ăn là gỏi cuốn.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/80 13.22.56.jpg,train,goi cuon,gỏi cuốn,Đây có phải món cơm tấm không?,"Không, đây không phải món cơm tấm.",yes_no_negative,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/80 13.22.56.jpg,train,goi cuon,gỏi cuốn,Đây thuộc loại món gì?,Đây là món cuốn.,attribute_type,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/80 13.22.56.jpg,train,goi cuon,gỏi cuốn,Đây có phải món nước không?,"Không, đây không phải món nước.",yes_no_negative,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/80 13.22.56.jpg,train,goi cuon,gỏi cuốn,Món này thường được đựng trong gì?,Món này thường được đựng trong đĩa.,attribute_serving,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/80 13.22.56.jpg,train,goi cuon,gỏi cuốn,Món này thường ăn nóng hay nguội?,Món này thường được ăn nguội.,attribute_temperature,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/80 13.22.56.jpg,train,goi cuon,gỏi cuốn,Nguyên liệu chính của món này là gì?,Nguyên liệu chính là bánh tráng.,attribute_ingredient,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/80 13.22.56.jpg,train,goi cuon,gỏi cuốn,Món ăn này có màu gì?,Món ăn này có màu trắng trong.,attribute_color,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/9.jpg,train,goi cuon,gỏi cuốn,Đây là món gì?,Đây là món gỏi cuốn.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/9.jpg,train,goi cuon,gỏi cuốn,Tên món ăn trong ảnh là gì?,Tên món ăn là gỏi cuốn.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/9.jpg,train,goi cuon,gỏi cuốn,Đây có phải món hủ tiếu không?,"Không, đây không phải món hủ tiếu.",yes_no_negative,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/9.jpg,train,goi cuon,gỏi cuốn,Đây thuộc loại món gì?,Đây là món cuốn.,attribute_type,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/9.jpg,train,goi cuon,gỏi cuốn,Đây có phải món nước không?,"Không, đây không phải món nước.",yes_no_negative,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/9.jpg,train,goi cuon,gỏi cuốn,Món này thường được đựng trong gì?,Món này thường được đựng trong đĩa.,attribute_serving,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/9.jpg,train,goi cuon,gỏi cuốn,Món này thường ăn nóng hay nguội?,Món này thường được ăn nguội.,attribute_temperature,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/9.jpg,train,goi cuon,gỏi cuốn,Nguyên liệu chính của món này là gì?,Nguyên liệu chính là bánh tráng.,attribute_ingredient,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Goi cuon/9.jpg,train,goi cuon,gỏi cuốn,Món ăn này có màu gì?,Món ăn này có màu trắng trong.,attribute_color,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Hu tieu/10.jpg,train,hu tieu,hủ tiếu,Đây là món gì?,Đây là món hủ tiếu.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Hu tieu/10.jpg,train,hu tieu,hủ tiếu,Tên món ăn trong ảnh là gì?,Tên món ăn là hủ tiếu.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Hu tieu/10.jpg,train,hu tieu,hủ tiếu,Đây có phải món bánh mì không?,"Không, đây không phải món bánh mì.",yes_no_negative,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Hu tieu/10.jpg,train,hu tieu,hủ tiếu,Đây thuộc loại món gì?,Đây là món nước.,attribute_type,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Hu tieu/10.jpg,train,hu tieu,hủ tiếu,Đây có phải món nước không?,"Đúng, đây là món nước.",yes_no_positive,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Hu tieu/10.jpg,train,hu tieu,hủ tiếu,Món này thường được đựng trong gì?,Món này thường được đựng trong bát.,attribute_serving,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Hu tieu/10.jpg,train,hu tieu,hủ tiếu,Món này thường ăn nóng hay nguội?,Món này thường được ăn nóng.,attribute_temperature,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Hu tieu/10.jpg,train,hu tieu,hủ tiếu,Nguyên liệu chính của món này là gì?,Nguyên liệu chính là hủ tiếu.,attribute_ingredient,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Hu tieu/10.jpg,train,hu tieu,hủ tiếu,Món ăn này có màu gì?,Món ăn này có màu nhạt.,attribute_color,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Hu tieu/11.jpg,train,hu tieu,hủ tiếu,Đây là món gì?,Đây là món hủ tiếu.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Hu tieu/11.jpg,train,hu tieu,hủ tiếu,Tên món ăn trong ảnh là gì?,Tên món ăn là hủ tiếu.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Hu tieu/11.jpg,train,hu tieu,hủ tiếu,Đây có phải món bánh tráng nướng không?,"Không, đây không phải món bánh tráng nướng.",yes_no_negative,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Hu tieu/11.jpg,train,hu tieu,hủ tiếu,Đây thuộc loại món gì?,Đây là món nước.,attribute_type,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Hu tieu/11.jpg,train,hu tieu,hủ tiếu,Đây có phải món nước không?,"Đúng, đây là món nước.",yes_no_positive,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Hu tieu/11.jpg,train,hu tieu,hủ tiếu,Món này thường được đựng trong gì?,Món này thường được đựng trong bát.,attribute_serving,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Hu tieu/11.jpg,train,hu tieu,hủ tiếu,Món này thường ăn nóng hay nguội?,Món này thường được ăn nóng.,attribute_temperature,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Hu tieu/11.jpg,train,hu tieu,hủ tiếu,Nguyên liệu chính của món này là gì?,Nguyên liệu chính là hủ tiếu.,attribute_ingredient,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Hu tieu/11.jpg,train,hu tieu,hủ tiếu,Món ăn này có màu gì?,Món ăn này có màu nhạt.,attribute_color,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Hu tieu/12.jpg,train,hu tieu,hủ tiếu,Đây là món gì?,Đây là món hủ tiếu.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Hu tieu/12.jpg,train,hu tieu,hủ tiếu,Tên món ăn trong ảnh là gì?,Tên món ăn là hủ tiếu.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Hu tieu/12.jpg,train,hu tieu,hủ tiếu,Đây có phải món bánh mì không?,"Không, đây không phải món bánh mì.",yes_no_negative,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Hu tieu/12.jpg,train,hu tieu,hủ tiếu,Đây thuộc loại món gì?,Đây là món nước.,attribute_type,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Hu tieu/12.jpg,train,hu tieu,hủ tiếu,Đây có phải món nước không?,"Đúng, đây là món nước.",yes_no_positive,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Hu tieu/12.jpg,train,hu tieu,hủ tiếu,Món này thường được đựng trong gì?,Món này thường được đựng trong bát.,attribute_serving,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Hu tieu/12.jpg,train,hu tieu,hủ tiếu,Món này thường ăn nóng hay nguội?,Món này thường được ăn nóng.,attribute_temperature,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Hu tieu/12.jpg,train,hu tieu,hủ tiếu,Nguyên liệu chính của món này là gì?,Nguyên liệu chính là hủ tiếu.,attribute_ingredient,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Hu tieu/12.jpg,train,hu tieu,hủ tiếu,Món ăn này có màu gì?,Món ăn này có màu nhạt.,attribute_color,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Hu tieu/13.jpg,train,hu tieu,hủ tiếu,Đây là món gì?,Đây là món hủ tiếu.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Hu tieu/13.jpg,train,hu tieu,hủ tiếu,Tên món ăn trong ảnh là gì?,Tên món ăn là hủ tiếu.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Hu tieu/13.jpg,train,hu tieu,hủ tiếu,Đây có phải món gỏi cuốn không?,"Không, đây không phải món gỏi cuốn.",yes_no_negative,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Hu tieu/13.jpg,train,hu tieu,hủ tiếu,Đây thuộc loại món gì?,Đây là món nước.,attribute_type,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Hu tieu/13.jpg,train,hu tieu,hủ tiếu,Đây có phải món nước không?,"Đúng, đây là món nước.",yes_no_positive,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Hu tieu/13.jpg,train,hu tieu,hủ tiếu,Món này thường được đựng trong gì?,Món này thường được đựng trong bát.,attribute_serving,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Hu tieu/13.jpg,train,hu tieu,hủ tiếu,Món này thường ăn nóng hay nguội?,Món này thường được ăn nóng.,attribute_temperature,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Hu tieu/13.jpg,train,hu tieu,hủ tiếu,Nguyên liệu chính của món này là gì?,Nguyên liệu chính là hủ tiếu.,attribute_ingredient,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Hu tieu/13.jpg,train,hu tieu,hủ tiếu,Món ăn này có màu gì?,Món ăn này có màu nhạt.,attribute_color,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Hu tieu/14.jpg,train,hu tieu,hủ tiếu,Đây là món gì?,Đây là món hủ tiếu.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Hu tieu/14.jpg,train,hu tieu,hủ tiếu,Tên món ăn trong ảnh là gì?,Tên món ăn là hủ tiếu.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Hu tieu/14.jpg,train,hu tieu,hủ tiếu,Đây có phải món cơm tấm không?,"Không, đây không phải món cơm tấm.",yes_no_negative,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Hu tieu/14.jpg,train,hu tieu,hủ tiếu,Đây thuộc loại món gì?,Đây là món nước.,attribute_type,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Hu tieu/14.jpg,train,hu tieu,hủ tiếu,Đây có phải món nước không?,"Đúng, đây là món nước.",yes_no_positive,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Hu tieu/14.jpg,train,hu tieu,hủ tiếu,Món này thường được đựng trong gì?,Món này thường được đựng trong bát.,attribute_serving,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Hu tieu/14.jpg,train,hu tieu,hủ tiếu,Món này thường ăn nóng hay nguội?,Món này thường được ăn nóng.,attribute_temperature,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Hu tieu/14.jpg,train,hu tieu,hủ tiếu,Nguyên liệu chính của món này là gì?,Nguyên liệu chính là hủ tiếu.,attribute_ingredient,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Hu tieu/14.jpg,train,hu tieu,hủ tiếu,Món ăn này có màu gì?,Món ăn này có màu nhạt.,attribute_color,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Hu tieu/16.jpg,train,hu tieu,hủ tiếu,Đây là món gì?,Đây là món hủ tiếu.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Hu tieu/16.jpg,train,hu tieu,hủ tiếu,Tên món ăn trong ảnh là gì?,Tên món ăn là hủ tiếu.,recognition,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Hu tieu/16.jpg,train,hu tieu,hủ tiếu,Đây có phải món bánh canh không?,"Không, đây không phải món bánh canh.",yes_no_negative,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Hu tieu/16.jpg,train,hu tieu,hủ tiếu,Đây thuộc loại món gì?,Đây là món nước.,attribute_type,yes,,
/Users/meomeo/Downloads/VN Food copy/Images/Train/Hu tieu/16.jpg,train,hu tieu,hủ tiếu,Đây có phải món nước không?,"Đúng, đây là món nước.",yes_no_positive,yes,,
